bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action3	[BUG]  [BUGGY]  [FE]  NullPointerException  testGetParsedOptionValue  [CONTEXT]  public  boolean  hasArg()  {  [BUGGY]  return  numberOfArgs  >  1  ||  numberOfArgs  ==  UNLIMITED_VALUES;  [BUGGY]  }  [CLASS]  Option  [METHOD]  hasArg  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.5773502691896258	257	257	2	add	return  numberOfArgs  >  1  ||  numberOfArgs  ==  UNLIMITED_VALUES;	return  numberOfArgs  >  0  ||  numberOfArgs  ==  UNLIMITED_VALUES;  	compilable	  [FE]  NullPointerException  testGetParsedOptionValue	15	2
455	[BUG]  [BUGGY]    Class  <?>  type  =  getClass().getDeclaredClass();  if(type!=  null)  {  type  =  new  Class  <?>(0L,  UNLIMITED_VALUES);  }  [CE]  generics  are  not  supported  in  -source  1.4  [CONTEXT]  public  Object  getType()  {  [BUGGY]    Class  <?>  type  =  getClass().getDeclaredClass();  if(type!=  null)  {  type  =  new  Class  <?>(0L,  UNLIMITED_VALUES);  }  [BUGGY]  return  type;  }  [CLASS]  Option  [METHOD]  getType  [RETURN_TYPE]  Object  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.8164965809277261	188	188	2	replace	    Class  <?>  type  =  getClass().getDeclaredClass();  if(type!=  null)  {  type  =  new  Class  <?>(0L,  UNLIMITED_VALUES);  }		non-compiled	[CE]  generics  are  not  supported  in  -source  1.4	6	None	add
482	[BUG]  [BUGGY]  return(newType  ==  type)?  this  :  instance;  [CE]  non-static  variable  this  cannot  be  referenced  from  a  static  context  [CONTEXT]  public  static  OptionBuilder  withType(Class  newType)  {  OptionBuilder.type  =  newType;  [BUGGY]  return(newType  ==  type)?  this  :  instance;  [BUGGY]  }  [CLASS]  OptionBuilder  [METHOD]  withType  [RETURN_TYPE]  OptionBuilder  Class  newType  [VARIABLES]  boolean  hasArg  newRequired  optionalArg  required  OptionBuilder  instance  char  sep  valuesep  Class  newType  type  String  argName  description  longopt  name  newLongopt  int  num  numArgs  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.8164965809277261	294	294	2	replace	return(newType  ==  type)?  this  :  instance;	return  instance;  	non-compiled	[CE]  non-static  variable  this  cannot  be  referenced  from  a  static  context	3	None	replace
483	[BUG]  [BUGGY]  return(newType  ==  type)?  null  :  newType;  [CE]  incompatible  types  [CONTEXT]  public  static  OptionBuilder  withType(Class  newType)  {  OptionBuilder.type  =  newType;  [BUGGY]  return(newType  ==  type)?  null  :  newType;  [BUGGY]  }  [CLASS]  OptionBuilder  [METHOD]  withType  [RETURN_TYPE]  OptionBuilder  Class  newType  [VARIABLES]  boolean  hasArg  newRequired  optionalArg  required  OptionBuilder  instance  char  sep  valuesep  Class  newType  type  String  argName  description  longopt  name  newLongopt  int  num  numArgs  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.8164965809277261	294	294	2	replace	return(newType  ==  type)?  null  :  newType;	return  instance;  	non-compiled	[CE]  incompatible  types	3	None	replace
484	[BUG]  [BUGGY]  return(newType  ==  type)?  instance  :  newType;  [CE]  incompatible  types  for  ?:  neither  is  a  subtype  of  the  other  [CONTEXT]  public  static  OptionBuilder  withType(Class  newType)  {  OptionBuilder.type  =  newType;  [BUGGY]  return(newType  ==  type)?  instance  :  newType;  [BUGGY]  }  [CLASS]  OptionBuilder  [METHOD]  withType  [RETURN_TYPE]  OptionBuilder  Class  newType  [VARIABLES]  boolean  hasArg  newRequired  optionalArg  required  OptionBuilder  instance  char  sep  valuesep  Class  newType  type  String  argName  description  longopt  name  newLongopt  int  num  numArgs  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.8164965809277261	294	294	2	replace	return(newType  ==  type)?  instance  :  newType;	return  instance;  	non-compiled	[CE]  incompatible  types  for  ?:  neither  is  a  subtype  of  the  other	3	None	replace
513	[BUG]  [BUGGY]  return(this.required  }  null  &&  this.numberOfArgs  >  0)||(numberOfArgs  ==  UNLIMITED_VALUES);  [CE]  ')'  expected  [CONTEXT]  public  boolean  isRequired()  {  [BUGGY]  return(this.required  }  null  &&  this.numberOfArgs  >  0)||(numberOfArgs  ==  UNLIMITED_VALUES);  [BUGGY]  }  [CLASS]  Option  [METHOD]  isRequired  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.7071067811865475	288	288	2	replace	return(this.required  }  null  &&  this.numberOfArgs  >  0)||(numberOfArgs  ==  UNLIMITED_VALUES);	return  required;  	non-compiled	[CE]  ')'  expected	13	None	replace
514	[BUG]  [BUGGY]  return(this.required!=  null  &&  this.numberOfArgs  >  0)||(valuesep  ==  null  &&!valuesep.isEmpty());  [CE]  bad  operand  types  for  binary  operator  '!='  [CONTEXT]  public  boolean  isRequired()  {  [BUGGY]  return(this.required!=  null  &&  this.numberOfArgs  >  0)||(valuesep  ==  null  &&!valuesep.isEmpty());  [BUGGY]  }  [CLASS]  Option  [METHOD]  isRequired  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.7071067811865475	288	288	2	replace	return(this.required!=  null  &&  this.numberOfArgs  >  0)||(valuesep  ==  null  &&!valuesep.isEmpty());	return  required;  	non-compiled	[CE]  bad  operand  types  for  binary  operator  '!='	13	None	replace
542	[BUG]  [BUGGY]  return(this.longOpt  ==  null?  this.longOpt  :  new  String(opt.getLongOpt()));  [CE]  cannot  find  symbol  [CONTEXT]  public  String  getLongOpt()  {  [BUGGY]  return(this.longOpt  ==  null?  this.longOpt  :  new  String(opt.getLongOpt()));  [BUGGY]  }  [CLASS]  Option  [METHOD]  getLongOpt  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.7071067811865475	208	208	2	replace	return(this.longOpt  ==  null?  this.longOpt  :  new  String(opt.getLongOpt()));	return  longOpt;  	non-compiled	[CE]  cannot  find  symbol	11	None	replace
543	[BUG]  [BUGGY]  return(this.longOpt  ==  null)?  this.longOpt  :  new  String(opt.getLongOpt());  [CE]  cannot  find  symbol  [CONTEXT]  public  String  getLongOpt()  {  [BUGGY]  return(this.longOpt  ==  null)?  this.longOpt  :  new  String(opt.getLongOpt());  [BUGGY]  }  [CLASS]  Option  [METHOD]  getLongOpt  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.7071067811865475	208	208	2	replace	return(this.longOpt  ==  null)?  this.longOpt  :  new  String(opt.getLongOpt());	return  longOpt;  	non-compiled	[CE]  cannot  find  symbol	11	None	replace
544	[BUG]  [BUGGY]  return(this.longOpt  ==  null)?  this.longOpt  :((  Number)longOpt).getLongOpt();  [CE]  inconvertible  types  [CONTEXT]  public  String  getLongOpt()  {  [BUGGY]  return(this.longOpt  ==  null)?  this.longOpt  :((  Number)longOpt).getLongOpt();  [BUGGY]  }  [CLASS]  Option  [METHOD]  getLongOpt  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Class  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/Option.java	0.7071067811865475	208	208	2	replace	return(this.longOpt  ==  null)?  this.longOpt  :((  Number)longOpt).getLongOpt();	return  longOpt;  	non-compiled	[CE]  inconvertible  types	11	None	replace
571	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testGetParsedOptionValue  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.isRequired(required);  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Class  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.7071067811865475	111	111	2	add	    OptionBuilder.isRequired(required);		compilable	  [FE]  AssertionFailedError  testGetParsedOptionValue	8	2
572	[BUG]  [BUGGY]    OptionBuilder.isRequired(required);  [FE]  AssertionFailedError  testGetParsedOptionValue  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.isRequired(required);  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Class  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.7071067811865475	111	111	2	replace	    OptionBuilder.isRequired(required);		compilable	  [FE]  AssertionFailedError  testGetParsedOptionValue	8	2	add
572	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testGetParsedOptionValue  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.isRequired();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Class  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.7071067811865475	111	111	2	add	    OptionBuilder.isRequired();		compilable	  [FE]  AssertionFailedError  testGetParsedOptionValue	8	2
573	[BUG]  [BUGGY]    OptionBuilder.isRequired();  [FE]  AssertionFailedError  testGetParsedOptionValue  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.isRequired();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Class  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.7071067811865475	111	111	2	replace	    OptionBuilder.isRequired();		compilable	  [FE]  AssertionFailedError  testGetParsedOptionValue	8	2	add
573	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Class  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli34/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.7071067811865475	111	111	2	replace	    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();		non-compiled	[CE]  cannot  find  symbol	8	None	add
